recipe_id,title,recipe_name,user_id,user_name,views,recommendations,scraps,cooking_method,situation,ingredients,category,description,ingredients_detail,servings,difficulty,cooking_time,registered_date,image_url,original_recipe_id,cooking_time_minutes,difficulty_level,popularity_score,category_encoded
576,맛있는 닭고기 요리 577,맛있는 닭고기 요리 577,user_63,요리사53,27770,676,263,볶기,손님접대,"닭고기, 양파, 마늘",샐러드,맛있는 닭고기 요리 577 레시피,닭고기 300g,2인분,초급,20분,2025-06-02,https://example.com/recipe_1000576.jpg,1000576,20,1,0.3710071027656911,3
577,맛있는 돼지고기 요리 578,맛있는 돼지고기 요리 578,user_51,요리사47,22192,2984,450,굽기,일상,"돼지고기, 양파, 마늘",샐러드,맛있는 돼지고기 요리 578 레시피,돼지고기 300g,4인분,중급,30분,2025-01-25,https://example.com/recipe_1000577.jpg,1000577,30,2,0.4911255685527674,3
578,맛있는 돼지고기 요리 579,맛있는 돼지고기 요리 579,user_84,요리사37,27371,3601,815,굽기,손님접대,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 579 레시피,돼지고기 300g,3인분,중급,30분,2025-04-28,https://example.com/recipe_1000578.jpg,1000578,30,2,0.6530262562148007,0
579,맛있는 생선 요리 580,맛있는 생선 요리 580,user_57,요리사72,30248,89,68,볶기,손님접대,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 580 레시피,생선 300g,3인분,중급,20분,2025-07-16,https://example.com/recipe_1000579.jpg,1000579,20,2,0.32153649179219435,3
580,맛있는 닭고기 요리 581,맛있는 닭고기 요리 581,user_50,요리사35,29513,427,417,굽기,일상,"닭고기, 양파, 마늘",샐러드,맛있는 닭고기 요리 581 레시피,닭고기 300g,3인분,초급,30분,2024-12-30,https://example.com/recipe_1000580.jpg,1000580,30,1,0.4043338618121152,3
581,맛있는 생선 요리 582,맛있는 생선 요리 582,user_42,요리사67,49559,1072,401,볶기,간편식,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 582 레시피,생선 300g,3인분,초급,60분,2025-12-09,https://example.com/recipe_1000581.jpg,1000581,60,1,0.6403588381899696,3
582,맛있는 계란 요리 583,맛있는 계란 요리 583,user_78,요리사79,20557,3965,211,찌기,간편식,"계란, 양파, 마늘",국/탕,맛있는 계란 요리 583 레시피,계란 300g,2인분,중급,60분,2025-07-19,https://example.com/recipe_1000582.jpg,1000582,60,2,0.48578215981421674,0
583,맛있는 계란 요리 584,맛있는 계란 요리 584,user_70,요리사80,31561,2506,327,굽기,손님접대,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 584 레시피,계란 300g,3인분,고급,10분,2025-09-09,https://example.com/recipe_1000583.jpg,1000583,10,3,0.5315428093623904,1
584,맛있는 생선 요리 585,맛있는 생선 요리 585,user_37,요리사4,37996,126,516,찌기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 585 레시피,생선 300g,2인분,고급,20분,2025-03-10,https://example.com/recipe_1000584.jpg,1000584,20,3,0.4909525336416184,1
585,맛있는 소고기 요리 586,맛있는 소고기 요리 586,user_62,요리사81,23333,1273,721,찌기,일상,"소고기, 양파, 마늘",찌개,맛있는 소고기 요리 586 레시피,소고기 300g,2인분,중급,60분,2025-10-13,https://example.com/recipe_1000585.jpg,1000585,60,2,0.4541337035264663,5
586,맛있는 돼지고기 요리 587,맛있는 돼지고기 요리 587,user_3,요리사24,46784,4313,803,찌기,손님접대,"돼지고기, 양파, 마늘",메인반찬,맛있는 돼지고기 요리 587 레시피,돼지고기 300g,3인분,중급,30분,2025-08-23,https://example.com/recipe_1000586.jpg,1000586,30,2,0.887539880461459,1
587,맛있는 계란 요리 588,맛있는 계란 요리 588,user_9,요리사23,27357,2899,455,찌기,간편식,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 588 레시피,계란 300g,4인분,중급,10분,2025-02-06,https://example.com/recipe_1000587.jpg,1000587,10,2,0.5386941365265392,1
588,맛있는 계란 요리 589,맛있는 계란 요리 589,user_92,요리사27,37668,3024,622,굽기,손님접대,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 589 레시피,계란 300g,3인분,중급,20분,2025-03-18,https://example.com/recipe_1000588.jpg,1000588,20,2,0.6827726392835426,1
589,맛있는 소고기 요리 590,맛있는 소고기 요리 590,user_93,요리사51,24940,1186,312,찌기,간편식,"소고기, 양파, 마늘",메인반찬,맛있는 소고기 요리 590 레시피,소고기 300g,3인분,고급,60분,2025-04-04,https://example.com/recipe_1000589.jpg,1000589,60,3,0.3831072873029082,1
590,맛있는 돼지고기 요리 591,맛있는 돼지고기 요리 591,user_81,요리사31,38310,2543,606,볶기,간편식,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 591 레시피,돼지고기 300g,2인분,고급,60분,2025-12-06,https://example.com/recipe_1000590.jpg,1000590,60,3,0.6571316196227438,0
591,맛있는 돼지고기 요리 592,맛있는 돼지고기 요리 592,user_79,요리사2,36551,2884,596,볶기,일상,"돼지고기, 양파, 마늘",볶음,맛있는 돼지고기 요리 592 레시피,돼지고기 300g,4인분,고급,30분,2025-10-23,https://example.com/recipe_1000591.jpg,1000591,30,3,0.6579936349866462,2
592,맛있는 생선 요리 593,맛있는 생선 요리 593,user_18,요리사87,8779,2655,866,찌기,손님접대,"생선, 양파, 마늘",찌개,맛있는 생선 요리 593 레시피,생선 300g,2인분,초급,30분,2025-09-24,https://example.com/recipe_1000592.jpg,1000592,30,1,0.42049323212534906,5
593,맛있는 소고기 요리 594,맛있는 소고기 요리 594,user_15,요리사80,25852,673,896,찌기,일상,"소고기, 양파, 마늘",메인반찬,맛있는 소고기 요리 594 레시피,소고기 300g,4인분,초급,60분,2025-04-21,https://example.com/recipe_1000593.jpg,1000593,60,1,0.47836730607445577,1
594,맛있는 계란 요리 595,맛있는 계란 요리 595,user_81,요리사63,19233,1412,725,찌기,손님접대,"계란, 양파, 마늘",일품,맛있는 계란 요리 595 레시피,계란 300g,2인분,초급,10분,2025-11-25,https://example.com/recipe_1000594.jpg,1000594,10,1,0.4222605595860551,4
595,맛있는 소고기 요리 596,맛있는 소고기 요리 596,user_19,요리사17,44119,3850,480,볶기,간편식,"소고기, 양파, 마늘",찌개,맛있는 소고기 요리 596 레시피,소고기 300g,2인분,초급,60분,2025-09-21,https://example.com/recipe_1000595.jpg,1000595,60,1,0.7684361517150065,5
596,맛있는 생선 요리 597,맛있는 생선 요리 597,user_6,요리사40,275,2251,752,굽기,손님접대,"생선, 양파, 마늘",볶음,맛있는 생선 요리 597 레시피,생선 300g,3인분,고급,20분,2025-12-21,https://example.com/recipe_1000596.jpg,1000596,20,3,0.2883614858685587,2
597,맛있는 닭고기 요리 598,맛있는 닭고기 요리 598,user_75,요리사71,5694,2561,528,볶기,손님접대,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 598 레시피,닭고기 300g,3인분,고급,60분,2025-06-22,https://example.com/recipe_1000597.jpg,1000597,60,3,0.3163250718902084,1
598,맛있는 돼지고기 요리 599,맛있는 돼지고기 요리 599,user_27,요리사51,26326,4954,72,찌기,간편식,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 599 레시피,돼지고기 300g,3인분,초급,10분,2025-09-19,https://example.com/recipe_1000598.jpg,1000598,10,1,0.5750039532576211,0
599,맛있는 소고기 요리 600,맛있는 소고기 요리 600,user_44,요리사36,39433,4077,91,굽기,간편식,"소고기, 양파, 마늘",국/탕,맛있는 소고기 요리 600 레시피,소고기 300g,2인분,초급,20분,2025-12-10,https://example.com/recipe_1000599.jpg,1000599,20,1,0.6573023360182703,0
600,맛있는 계란 요리 601,맛있는 계란 요리 601,user_58,요리사91,1722,322,898,굽기,간편식,"계란, 양파, 마늘",볶음,맛있는 계란 요리 601 레시피,계란 300g,3인분,고급,20분,2025-05-16,https://example.com/recipe_1000600.jpg,1000600,20,3,0.21632563657108883,2
601,맛있는 생선 요리 602,맛있는 생선 요리 602,user_27,요리사57,38438,390,849,찌기,일상,"생선, 양파, 마늘",국/탕,맛있는 생선 요리 602 레시피,생선 300g,3인분,중급,30분,2025-02-08,https://example.com/recipe_1000601.jpg,1000601,30,2,0.5778807036194108,0
602,맛있는 생선 요리 603,맛있는 생선 요리 603,user_73,요리사32,6559,4187,19,찌기,일상,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 603 레시피,생선 300g,4인분,고급,60분,2025-03-20,https://example.com/recipe_1000602.jpg,1000602,60,3,0.3206361119885866,3
603,맛있는 소고기 요리 604,맛있는 소고기 요리 604,user_97,요리사2,31112,2879,829,굽기,간편식,"소고기, 양파, 마늘",찌개,맛있는 소고기 요리 604 레시피,소고기 300g,2인분,중급,10분,2025-09-14,https://example.com/recipe_1000603.jpg,1000603,10,2,0.6499317827436704,5
604,맛있는 돼지고기 요리 605,맛있는 돼지고기 요리 605,user_11,요리사76,43911,1489,653,찌기,일상,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 605 레시피,돼지고기 300g,4인분,중급,20분,2025-03-14,https://example.com/recipe_1000604.jpg,1000604,20,2,0.6593300789091113,0
605,맛있는 닭고기 요리 606,맛있는 닭고기 요리 606,user_78,요리사90,40030,2044,467,찌기,손님접대,"닭고기, 양파, 마늘",찌개,맛있는 닭고기 요리 606 레시피,닭고기 300g,2인분,중급,20분,2025-05-02,https://example.com/recipe_1000605.jpg,1000605,20,2,0.6165696417839122,5
606,맛있는 생선 요리 607,맛있는 생선 요리 607,user_66,요리사73,29137,1346,721,볶기,손님접대,"생선, 양파, 마늘",일품,맛있는 생선 요리 607 레시피,생선 300g,2인분,중급,30분,2025-05-27,https://example.com/recipe_1000606.jpg,1000606,30,2,0.5165734438381723,4
607,맛있는 계란 요리 608,맛있는 계란 요리 608,user_42,요리사57,34807,1810,98,볶기,손님접대,"계란, 양파, 마늘",메인반찬,맛있는 계란 요리 608 레시피,계란 300g,3인분,고급,30분,2025-01-08,https://example.com/recipe_1000607.jpg,1000607,30,3,0.47640800367019676,1
608,맛있는 두부 요리 609,맛있는 두부 요리 609,user_83,요리사18,38765,4590,709,찌기,간편식,"두부, 양파, 마늘",찌개,맛있는 두부 요리 609 레시피,두부 300g,2인분,중급,30분,2025-02-15,https://example.com/recipe_1000608.jpg,1000608,30,2,0.8051237877695233,5
609,맛있는 돼지고기 요리 610,맛있는 돼지고기 요리 610,user_29,요리사17,16876,3589,904,볶기,간편식,"돼지고기, 양파, 마늘",찌개,맛있는 돼지고기 요리 610 레시피,돼지고기 300g,4인분,초급,60분,2025-04-19,https://example.com/recipe_1000609.jpg,1000609,60,1,0.5651383788962723,5
610,맛있는 닭고기 요리 611,맛있는 닭고기 요리 611,user_39,요리사11,12388,3187,281,볶기,손님접대,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 611 레시피,닭고기 300g,3인분,중급,20분,2024-12-22,https://example.com/recipe_1000610.jpg,1000610,20,2,0.37139838978165485,1
611,맛있는 소고기 요리 612,맛있는 소고기 요리 612,user_47,요리사89,8081,790,489,찌기,일상,"소고기, 양파, 마늘",일품,맛있는 소고기 요리 612 레시피,소고기 300g,4인분,중급,20분,2025-10-08,https://example.com/recipe_1000611.jpg,1000611,20,2,0.22613538264271113,4
612,맛있는 닭고기 요리 613,맛있는 닭고기 요리 613,user_24,요리사50,34894,1121,152,굽기,간편식,"닭고기, 양파, 마늘",일품,맛있는 닭고기 요리 613 레시피,닭고기 300g,4인분,초급,20분,2025-04-25,https://example.com/recipe_1000612.jpg,1000612,20,1,0.4467491103816138,4
613,맛있는 계란 요리 614,맛있는 계란 요리 614,user_13,요리사68,18450,1105,978,찌기,손님접대,"계란, 양파, 마늘",볶음,맛있는 계란 요리 614 레시피,계란 300g,3인분,고급,60분,2025-03-02,https://example.com/recipe_1000613.jpg,1000613,60,3,0.44665854713124986,2
614,맛있는 생선 요리 615,맛있는 생선 요리 615,user_40,요리사57,38249,222,727,볶기,간편식,"생선, 양파, 마늘",메인반찬,맛있는 생선 요리 615 레시피,생선 300g,2인분,중급,60분,2025-09-01,https://example.com/recipe_1000614.jpg,1000614,60,2,0.541485636376428,1
615,맛있는 생선 요리 616,맛있는 생선 요리 616,user_20,요리사16,43798,2341,571,굽기,일상,"생선, 양파, 마늘",볶음,맛있는 생선 요리 616 레시피,생선 300g,4인분,고급,10분,2025-01-16,https://example.com/recipe_1000615.jpg,1000615,10,3,0.6929032781620226,2
616,맛있는 소고기 요리 617,맛있는 소고기 요리 617,user_53,요리사60,28853,4749,333,굽기,일상,"소고기, 양파, 마늘",찌개,맛있는 소고기 요리 617 레시피,소고기 300g,3인분,중급,10분,2025-05-16,https://example.com/recipe_1000616.jpg,1000616,10,2,0.6402348002320788,5
617,맛있는 닭고기 요리 618,맛있는 닭고기 요리 618,user_46,요리사89,29087,3016,289,볶기,손님접대,"닭고기, 양파, 마늘",메인반찬,맛있는 닭고기 요리 618 레시피,닭고기 300g,2인분,초급,20분,2025-11-01,https://example.com/recipe_1000617.jpg,1000617,20,1,0.529786787293866,1
618,맛있는 계란 요리 619,맛있는 계란 요리 619,user_45,요리사91,40661,1345,366,찌기,일상,"계란, 양파, 마늘",찌개,맛있는 계란 요리 619 레시피,계란 300g,3인분,초급,10분,2025-08-07,https://example.com/recipe_1000618.jpg,1000618,10,1,0.5607215676933761,5
619,맛있는 닭고기 요리 620,맛있는 닭고기 요리 620,user_76,요리사29,7594,4715,288,굽기,손님접대,"닭고기, 양파, 마늘",찌개,맛있는 닭고기 요리 620 레시피,닭고기 300g,4인분,초급,20분,2025-08-24,https://example.com/recipe_1000619.jpg,1000619,20,1,0.41652348603930744,5
620,맛있는 생선 요리 621,맛있는 생선 요리 621,user_31,요리사46,5691,368,521,굽기,간편식,"생선, 양파, 마늘",샐러드,맛있는 생선 요리 621 레시피,생선 300g,2인분,중급,20분,2025-07-05,https://example.com/recipe_1000620.jpg,1000620,20,2,0.18331366028533785,3
621,맛있는 닭고기 요리 622,맛있는 닭고기 요리 622,user_74,요리사89,16035,3729,698,찌기,일상,"닭고기, 양파, 마늘",샐러드,맛있는 닭고기 요리 622 레시피,닭고기 300g,3인분,초급,10분,2025-12-14,https://example.com/recipe_1000621.jpg,1000621,10,1,0.5238842772825043,3
622,맛있는 계란 요리 623,맛있는 계란 요리 623,user_27,요리사55,15929,1131,905,찌기,간편식,"계란, 양파, 마늘",볶음,맛있는 계란 요리 623 레시피,계란 300g,2인분,고급,30분,2025-12-15,https://example.com/recipe_1000622.jpg,1000622,30,3,0.40838535820136806,2
623,맛있는 생선 요리 624,맛있는 생선 요리 624,user_65,요리사18,18282,1850,347,찌기,간편식,"생선, 양파, 마늘",국/탕,맛있는 생선 요리 624 레시피,생선 300g,3인분,초급,20분,2025-01-30,https://example.com/recipe_1000623.jpg,1000623,20,1,0.36335164941064946,0
624,맛있는 닭고기 요리 625,맛있는 닭고기 요리 625,user_55,요리사89,44834,4773,478,찌기,일상,"닭고기, 양파, 마늘",일품,맛있는 닭고기 요리 625 레시피,닭고기 300g,2인분,고급,60분,2025-03-01,https://example.com/recipe_1000624.jpg,1000624,60,3,0.8305681831414272,4
625,맛있는 돼지고기 요리 626,맛있는 돼지고기 요리 626,user_64,요리사94,27105,256,617,찌기,손님접대,"돼지고기, 양파, 마늘",국/탕,맛있는 돼지고기 요리 626 레시피,돼지고기 300g,2인분,고급,30분,2025-04-30,https://example.com/recipe_1000625.jpg,1000625,30,3,0.4100257118675605,0
626,맛있는 소고기 요리 627,맛있는 소고기 요리 627,user_27,요리사82,9572,4470,618,굽기,일상,"소고기, 양파, 마늘",메인반찬,맛있는 소고기 요리 627 레시피,소고기 300g,3인분,초급,30분,2025-12-21,https://example.com/recipe_1000626.jpg,1000626,30,1,0.4876762795927192,1
627,맛있는 두부 요리 628,맛있는 두부 요리 628,user_20,요리사35,3332,1985,114,찌기,일상,"두부, 양파, 마늘",일품,맛있는 두부 요리 628 레시피,두부 300g,4인분,고급,60분,2025-01-12,https://example.com/recipe_1000627.jpg,1000627,60,3,0.17525415547592488,4
628,맛있는 돼지고기 요리 629,맛있는 돼지고기 요리 629,user_66,요리사2,31933,4195,32,찌기,손님접대,"돼지고기, 양파, 마늘",샐러드,맛있는 돼지고기 요리 629 레시피,돼지고기 300g,2인분,고급,60분,2025-05-09,https://example.com/recipe_1000628.jpg,1000628,60,3,0.5775450155335096,3
629,맛있는 소고기 요리 630,맛있는 소고기 요리 630,user_66,요리사49,8409,1383,905,굽기,손님접대,"소고기, 양파, 마늘",국/탕,맛있는 소고기 요리 630 레시피,소고기 300g,4인분,초급,20분,2025-02-27,https://example.com/recipe_1000629.jpg,1000629,20,1,0.3482797815052914,0
